IPN,Datasheets,Image,Digi-Key Part Number,Manufacturer Part Number,Manufacturer,Description,Library Ref,Library Path,Footprint Ref,Footprint Path,Footprint Ref 2,Footprint Path 2,Footprint Ref 3,Footprint Path 3,Series,Value,Capacitance,Tolerance,Voltage - Rated,Temperature Coefficient,Operating Temperature,Package / Case,Size / Dimension,Thickness (Max)
CAP-YAG-CC-0603-00226,https://www.yageo.com/upload/media/product/productsearch/datasheet/mlcc/UPY-GP_NP0_16V-to-50V_18.pdf,//media.digikey.com/Renders/Yageo%20Renders/0603%289mmthickness%29.jpg,311-3846-1-ND,CC0603CRNPO0BN1R5,Yageo,CAP CER 1.5PF 100V NPO 0603,Capacitor,SchLib\Capacitor.SchLib,0603_CAPC1608X09N,PcbLib\Capacitor.PcbLib,0603_CAPC1608X09L,PcbLib\Capacitor.PcbLib,0603_CAPC1608X09M,PcbLib\Capacitor.PcbLib,CC,1.5pF,1.5pF,±0.25pF,100V,"C0G, NP0",-55°C ~ 125°C,0603 (1608 Metric),"0.063"" L x 0.031"" W (1.60mm x 0.80mm)","0.035"" (0.90mm)"
CAP-YAG-CC-0603-00227,https://www.yageo.com/upload/media/product/products/datasheet/mlcc/UPY-NP0X7R_MV_100-to-630V_21.pdf,//media.digikey.com/Renders/Yageo%20Renders/0603%289mmthickness%29.jpg,311-3634-1-ND,CC0603KRX7R0BB471,Yageo,CAP CER 470PF 100V X7R 0603,Capacitor,SchLib\Capacitor.SchLib,0603_CAPC1608X09N,PcbLib\Capacitor.PcbLib,0603_CAPC1608X09L,PcbLib\Capacitor.PcbLib,0603_CAPC1608X09M,PcbLib\Capacitor.PcbLib,CC,470pF,470pF,±10%,100V,X7R,-55°C ~ 125°C,0603 (1608 Metric),"0.063"" L x 0.031"" W (1.60mm x 0.80mm)","0.035"" (0.90mm)"
CAP-YAG-CC-0603-00228,https://www.yageo.com/upload/media/product/products/datasheet/mlcc/UPY-NP0X7R_MV_100-to-630V_21.pdf,//media.digikey.com/Renders/Yageo%20Renders/0603%289mmthickness%29.jpg,311-4049-1-ND,CC0603KRX7R0BB331,Yageo,CAP CER 330PF 100V X7R 0603,Capacitor,SchLib\Capacitor.SchLib,0603_CAPC1608X09N,PcbLib\Capacitor.PcbLib,0603_CAPC1608X09L,PcbLib\Capacitor.PcbLib,0603_CAPC1608X09M,PcbLib\Capacitor.PcbLib,CC,330pF,330pF,±10%,100V,X7R,-55°C ~ 125°C,0603 (1608 Metric),"0.063"" L x 0.031"" W (1.60mm x 0.80mm)","0.035"" (0.90mm)"
CAP-YAG-CC-0603-00229,https://www.yageo.com/upload/media/product/productsearch/datasheet/mlcc/UPY-GPHC_X7R_6.3V-to-50V_18.pdf,//media.digikey.com/Renders/Yageo%20Renders/0603%289mmthickness%29.jpg,311-3987-1-ND,CC0603JRX7R7BB223,Yageo,CAP CER 0.022UF 16V X7R 0603,Capacitor,SchLib\Capacitor.SchLib,0603_CAPC1608X09N,PcbLib\Capacitor.PcbLib,0603_CAPC1608X09L,PcbLib\Capacitor.PcbLib,0603_CAPC1608X09M,PcbLib\Capacitor.PcbLib,CC,0.022uF,0.022uF,±5%,16V,X7R,-55°C ~ 125°C,0603 (1608 Metric),"0.063"" L x 0.031"" W (1.60mm x 0.80mm)","0.035"" (0.90mm)"
CAP-YAG-CC-0603-00230,https://www.yageo.com/upload/media/product/productsearch/datasheet/mlcc/UPY-GPHC_X7R_6.3V-to-50V_18.pdf,//media.digikey.com/Renders/Yageo%20Renders/0603%289mmthickness%29.jpg,311-4059-1-ND,CC0603KRX7R6BB333,Yageo,CAP CER 0.033UF 10V X7R 0603,Capacitor,SchLib\Capacitor.SchLib,0603_CAPC1608X09N,PcbLib\Capacitor.PcbLib,0603_CAPC1608X09L,PcbLib\Capacitor.PcbLib,0603_CAPC1608X09M,PcbLib\Capacitor.PcbLib,CC,0.033uF,0.033uF,±10%,10V,X7R,-55°C ~ 125°C,0603 (1608 Metric),"0.063"" L x 0.031"" W (1.60mm x 0.80mm)","0.035"" (0.90mm)"
CAP-YAG-CC-0603-00231,https://www.yageo.com/upload/media/product/productsearch/datasheet/mlcc/UPY-GP_NP0_16V-to-50V_18.pdf,//media.digikey.com/Renders/Yageo%20Renders/0603%289mmthickness%29.jpg,311-3849-1-ND,CC0603CRNPO0BN4R7,Yageo,CAP CER 4.7PF 100V NPO 0603,Capacitor,SchLib\Capacitor.SchLib,0603_CAPC1608X09N,PcbLib\Capacitor.PcbLib,0603_CAPC1608X09L,PcbLib\Capacitor.PcbLib,0603_CAPC1608X09M,PcbLib\Capacitor.PcbLib,CC,4.7pF,4.7pF,±0.25pF,100V,"C0G, NP0",-55°C ~ 125°C,0603 (1608 Metric),"0.063"" L x 0.031"" W (1.60mm x 0.80mm)","0.035"" (0.90mm)"
CAP-YAG-CC-0603-00232,https://www.yageo.com/upload/media/product/products/datasheet/mlcc/UPY-NP0X7R_MV_100-to-630V_21.pdf,//media.digikey.com/Renders/Yageo%20Renders/0603%289mmthickness%29.jpg,311-3980-1-ND,CC0603JRNPOABN470,Yageo,CAP CER 47PF 200V NPO 0603,Capacitor,SchLib\Capacitor.SchLib,0603_CAPC1608X09N,PcbLib\Capacitor.PcbLib,0603_CAPC1608X09L,PcbLib\Capacitor.PcbLib,0603_CAPC1608X09M,PcbLib\Capacitor.PcbLib,CC,47pF,47pF,±5%,200V,"C0G, NP0",-55°C ~ 125°C,0603 (1608 Metric),"0.063"" L x 0.031"" W (1.60mm x 0.80mm)","0.035"" (0.90mm)"
CAP-YAG-CC-0603-00233,https://www.yageo.com/upload/media/product/productsearch/datasheet/mlcc/UPY-GP_NP0_16V-to-50V_18.pdf,//media.digikey.com/Renders/Yageo%20Renders/0603%289mmthickness%29.jpg,311-1772-1-ND,CC0603JRNPO9BN240,Yageo,CAP CER 24PF 50V C0G/NPO 0603,Capacitor,SchLib\Capacitor.SchLib,0603_CAPC1608X09N,PcbLib\Capacitor.PcbLib,0603_CAPC1608X09L,PcbLib\Capacitor.PcbLib,0603_CAPC1608X09M,PcbLib\Capacitor.PcbLib,CC,24pF,24pF,±5%,50V,"C0G, NP0",-55°C ~ 125°C,0603 (1608 Metric),"0.063"" L x 0.031"" W (1.60mm x 0.80mm)","0.035"" (0.90mm)"
CAP-YAG-CC-0603-00234,https://www.yageo.com/upload/media/product/productsearch/datasheet/mlcc/UPY-GP_NP0_16V-to-50V_18.pdf,//media.digikey.com/Renders/Yageo%20Renders/0603%289mmthickness%29.jpg,311-3355-1-ND,CC0603JRNPO9BN110,Yageo,CAP CER 11PF 50V NPO 0603,Capacitor,SchLib\Capacitor.SchLib,0603_CAPC1608X09N,PcbLib\Capacitor.PcbLib,0603_CAPC1608X09L,PcbLib\Capacitor.PcbLib,0603_CAPC1608X09M,PcbLib\Capacitor.PcbLib,CC,11pF,11pF,±5%,50V,"C0G, NP0",-55°C ~ 125°C,0603 (1608 Metric),"0.063"" L x 0.031"" W (1.60mm x 0.80mm)","0.035"" (0.90mm)"
CAP-YAG-CC-0603-00235,https://www.yageo.com/upload/media/product/productsearch/datasheet/mlcc/UPY-GP_NP0_16V-to-50V_18.pdf,//media.digikey.com/Renders/Yageo%20Renders/0603%289mmthickness%29.jpg,311-3978-1-ND,CC0603JRNPO9BN910,Yageo,CAP CER 91PF 50V NPO 0603,Capacitor,SchLib\Capacitor.SchLib,0603_CAPC1608X09N,PcbLib\Capacitor.PcbLib,0603_CAPC1608X09L,PcbLib\Capacitor.PcbLib,0603_CAPC1608X09M,PcbLib\Capacitor.PcbLib,CC,91pF,91pF,±5%,50V,"C0G, NP0",-55°C ~ 125°C,0603 (1608 Metric),"0.063"" L x 0.031"" W (1.60mm x 0.80mm)","0.035"" (0.90mm)"
CAP-YAG-CC-0603-00236,https://www.yageo.com/upload/media/product/productsearch/datasheet/mlcc/UPY-GP_NP0_16V-to-50V_18.pdf,//media.digikey.com/Renders/Yageo%20Renders/0603%289mmthickness%29.jpg,311-3834-1-ND,CC0603BRNPO9BN3R9,Yageo,CAP CER 3.9PF 50V NPO 0603,Capacitor,SchLib\Capacitor.SchLib,0603_CAPC1608X09N,PcbLib\Capacitor.PcbLib,0603_CAPC1608X09L,PcbLib\Capacitor.PcbLib,0603_CAPC1608X09M,PcbLib\Capacitor.PcbLib,CC,3.9pF,3.9pF,±0.1pF,50V,"C0G, NP0",-55°C ~ 125°C,0603 (1608 Metric),"0.063"" L x 0.031"" W (1.60mm x 0.80mm)","0.035"" (0.90mm)"
CAP-YAG-CC-0603-00237,https://www.yageo.com/upload/media/product/productsearch/datasheet/mlcc/UPY-GP_NP0_16V-to-50V_18.pdf,//media.digikey.com/Renders/Yageo%20Renders/0603%289mmthickness%29.jpg,311-3828-1-ND,CC0603BRNPO9BN2R2,Yageo,CAP CER 2.2PF 50V NPO 0603,Capacitor,SchLib\Capacitor.SchLib,0603_CAPC1608X09N,PcbLib\Capacitor.PcbLib,0603_CAPC1608X09L,PcbLib\Capacitor.PcbLib,0603_CAPC1608X09M,PcbLib\Capacitor.PcbLib,CC,2.2pF,2.2pF,±0.1pF,50V,"C0G, NP0",-55°C ~ 125°C,0603 (1608 Metric),"0.063"" L x 0.031"" W (1.60mm x 0.80mm)","0.035"" (0.90mm)"
CAP-YAG-CC-0603-00238,https://www.yageo.com/upload/media/product/productsearch/datasheet/mlcc/UPY-GP_NP0_16V-to-50V_18.pdf,//media.digikey.com/Renders/Yageo%20Renders/0603%289mmthickness%29.jpg,311-3835-1-ND,CC0603BRNPO9BN4R7,Yageo,CAP CER 4.7PF 50V NPO 0603,Capacitor,SchLib\Capacitor.SchLib,0603_CAPC1608X09N,PcbLib\Capacitor.PcbLib,0603_CAPC1608X09L,PcbLib\Capacitor.PcbLib,0603_CAPC1608X09M,PcbLib\Capacitor.PcbLib,CC,4.7pF,4.7pF,±0.1pF,50V,"C0G, NP0",-55°C ~ 125°C,0603 (1608 Metric),"0.063"" L x 0.031"" W (1.60mm x 0.80mm)","0.035"" (0.90mm)"
CAP-YAG-CC-0603-00239,https://www.yageo.com/upload/media/product/productsearch/datasheet/mlcc/UPY-GP_NP0_16V-to-50V_18.pdf,//media.digikey.com/Renders/Yageo%20Renders/0603%289mmthickness%29.jpg,311-3844-1-ND,CC0603BRNPO9BNR82,Yageo,CAP CER 0.82PF 50V NPO 0603,Capacitor,SchLib\Capacitor.SchLib,0603_CAPC1608X09N,PcbLib\Capacitor.PcbLib,0603_CAPC1608X09L,PcbLib\Capacitor.PcbLib,0603_CAPC1608X09M,PcbLib\Capacitor.PcbLib,CC,0.82pF,0.82pF,±0.1pF,50V,"C0G, NP0",-55°C ~ 125°C,0603 (1608 Metric),"0.063"" L x 0.031"" W (1.60mm x 0.80mm)","0.035"" (0.90mm)"
CAP-YAG-CC-0603-00240,https://www.yageo.com/upload/media/product/products/datasheet/mlcc/UPY-NP0X7R_MV_100-to-630V_21.pdf,//media.digikey.com/Renders/Yageo%20Renders/0603%289mmthickness%29.jpg,311-3979-1-ND,CC0603JRNPOABN101,Yageo,CAP CER 100PF 200V NPO 0603,Capacitor,SchLib\Capacitor.SchLib,0603_CAPC1608X09N,PcbLib\Capacitor.PcbLib,0603_CAPC1608X09L,PcbLib\Capacitor.PcbLib,0603_CAPC1608X09M,PcbLib\Capacitor.PcbLib,CC,100pF,100pF,±5%,200V,"C0G, NP0",-55°C ~ 125°C,0603 (1608 Metric),"0.063"" L x 0.031"" W (1.60mm x 0.80mm)","0.035"" (0.90mm)"
CAP-YAG-CC-0603-00241,https://www.yageo.com/upload/media/product/productsearch/datasheet/mlcc/UPY-GPHC_X7R_6.3V-to-50V_18.pdf,//media.digikey.com/Renders/Yageo%20Renders/0603%289mmthickness%29.jpg,311-3362-1-ND,CC0603JRX7R9BB153,Yageo,CAP CER 0.015UF 50V X7R 0603,Capacitor,SchLib\Capacitor.SchLib,0603_CAPC1608X09N,PcbLib\Capacitor.PcbLib,0603_CAPC1608X09L,PcbLib\Capacitor.PcbLib,0603_CAPC1608X09M,PcbLib\Capacitor.PcbLib,CC,0.015uF,0.015uF,±5%,50V,X7R,-55°C ~ 125°C,0603 (1608 Metric),"0.063"" L x 0.031"" W (1.60mm x 0.80mm)","0.035"" (0.90mm)"
CAP-YAG-CC-0603-00242,https://www.yageo.com/upload/media/product/productsearch/datasheet/mlcc/UPY-GPHC_X7R_6.3V-to-50V_18.pdf,//media.digikey.com/Renders/Yageo%20Renders/0603%289mmthickness%29.jpg,311-3989-1-ND,CC0603JRX7R7BB333,Yageo,CAP CER 0.033UF 16V X7R 0603,Capacitor,SchLib\Capacitor.SchLib,0603_CAPC1608X09N,PcbLib\Capacitor.PcbLib,0603_CAPC1608X09L,PcbLib\Capacitor.PcbLib,0603_CAPC1608X09M,PcbLib\Capacitor.PcbLib,CC,0.033uF,0.033uF,±5%,16V,X7R,-55°C ~ 125°C,0603 (1608 Metric),"0.063"" L x 0.031"" W (1.60mm x 0.80mm)","0.035"" (0.90mm)"
CAP-YAG-CC-0603-00243,https://www.yageo.com/upload/media/product/productsearch/datasheet/mlcc/UPY-GPHC_X7R_6.3V-to-50V_18.pdf,//media.digikey.com/Renders/Yageo%20Renders/0603%289mmthickness%29.jpg,311-3993-1-ND,CC0603JRX7R7BB683,Yageo,CAP CER 0.068UF 16V X7R 0603,Capacitor,SchLib\Capacitor.SchLib,0603_CAPC1608X09N,PcbLib\Capacitor.PcbLib,0603_CAPC1608X09L,PcbLib\Capacitor.PcbLib,0603_CAPC1608X09M,PcbLib\Capacitor.PcbLib,CC,0.068uF,0.068uF,±5%,16V,X7R,-55°C ~ 125°C,0603 (1608 Metric),"0.063"" L x 0.031"" W (1.60mm x 0.80mm)","0.035"" (0.90mm)"
CAP-YAG-CC-0603-00244,https://www.yageo.com/upload/media/product/productsearch/datasheet/mlcc/UPY-GPHC_X5R_4V-to-50V_25.pdf,//media.digikey.com/Renders/Yageo%20Renders/0603%289mmthickness%29.jpg,311-1447-1-ND,CC0603KRX5R5BB105,Yageo,CAP CER 1UF 6.3V X5R 0603,Capacitor,SchLib\Capacitor.SchLib,0603_CAPC1608X09N,PcbLib\Capacitor.PcbLib,0603_CAPC1608X09L,PcbLib\Capacitor.PcbLib,0603_CAPC1608X09M,PcbLib\Capacitor.PcbLib,CC,1uF,1uF,±10%,6.3V,X5R,-55°C ~ 85°C,0603 (1608 Metric),"0.063"" L x 0.031"" W (1.60mm x 0.80mm)","0.035"" (0.90mm)"
CAP-YAG-CC-0603-00245,https://www.yageo.com/upload/media/product/productsearch/datasheet/mlcc/UPY-GP_NP0_16V-to-50V_18.pdf,//media.digikey.com/Renders/Yageo%20Renders/0603%289mmthickness%29.jpg,311-3837-1-ND,CC0603BRNPO9BN5R6,Yageo,CAP CER 5.6PF 50V NPO 0603,Capacitor,SchLib\Capacitor.SchLib,0603_CAPC1608X09N,PcbLib\Capacitor.PcbLib,0603_CAPC1608X09L,PcbLib\Capacitor.PcbLib,0603_CAPC1608X09M,PcbLib\Capacitor.PcbLib,CC,5.6pF,5.6pF,±0.1pF,50V,"C0G, NP0",-55°C ~ 125°C,0603 (1608 Metric),"0.063"" L x 0.031"" W (1.60mm x 0.80mm)","0.035"" (0.90mm)"
CAP-YAG-CC-0603-00246,https://www.yageo.com/upload/media/product/productsearch/datasheet/mlcc/UPY-GPHC_X7R_6.3V-to-50V_18.pdf,//media.digikey.com/Renders/Yageo%20Renders/0603%289mmthickness%29.jpg,311-4086-1-ND,CC0603KRX7R8BB393,Yageo,CAP CER 0.039UF 25V X7R 0603,Capacitor,SchLib\Capacitor.SchLib,0603_CAPC1608X09N,PcbLib\Capacitor.PcbLib,0603_CAPC1608X09L,PcbLib\Capacitor.PcbLib,0603_CAPC1608X09M,PcbLib\Capacitor.PcbLib,CC,0.039uF,0.039uF,±10%,25V,X7R,-55°C ~ 125°C,0603 (1608 Metric),"0.063"" L x 0.031"" W (1.60mm x 0.80mm)","0.035"" (0.90mm)"
CAP-YAG-CC-0603-00247,https://www.yageo.com/upload/media/product/productsearch/datasheet/mlcc/UPY-GPHC_X7R_6.3V-to-50V_18.pdf,//media.digikey.com/Renders/Yageo%20Renders/0603%289mmthickness%29.jpg,311-4089-1-ND,CC0603KRX7R8BB563,Yageo,CAP CER 0.056UF 25V X7R 0603,Capacitor,SchLib\Capacitor.SchLib,0603_CAPC1608X09N,PcbLib\Capacitor.PcbLib,0603_CAPC1608X09L,PcbLib\Capacitor.PcbLib,0603_CAPC1608X09M,PcbLib\Capacitor.PcbLib,CC,0.056uF,0.056uF,±10%,25V,X7R,-55°C ~ 125°C,0603 (1608 Metric),"0.063"" L x 0.031"" W (1.60mm x 0.80mm)","0.035"" (0.90mm)"
CAP-YAG-CC-0603-00248,https://www.yageo.com/upload/media/product/productsearch/datasheet/mlcc/UPY-GPHC_X7R_6.3V-to-50V_18.pdf,//media.digikey.com/Renders/Yageo%20Renders/0603%289mmthickness%29.jpg,311-4100-1-ND,CC0603KRX7R9BB563,Yageo,CAP CER 0.056UF 50V X7R 0603,Capacitor,SchLib\Capacitor.SchLib,0603_CAPC1608X09N,PcbLib\Capacitor.PcbLib,0603_CAPC1608X09L,PcbLib\Capacitor.PcbLib,0603_CAPC1608X09M,PcbLib\Capacitor.PcbLib,CC,0.056uF,0.056uF,±10%,50V,X7R,-55°C ~ 125°C,0603 (1608 Metric),"0.063"" L x 0.031"" W (1.60mm x 0.80mm)","0.035"" (0.90mm)"
CAP-YAG-CC-0603-00249,https://www.yageo.com/upload/media/product/productsearch/datasheet/mlcc/UPY-GPHC_X7R_6.3V-to-50V_18.pdf,//media.digikey.com/Renders/Yageo%20Renders/0603%289mmthickness%29.jpg,311-4102-1-ND,CC0603KRX7R9BB823,Yageo,CAP CER 0.082UF 50V X7R 0603,Capacitor,SchLib\Capacitor.SchLib,0603_CAPC1608X09N,PcbLib\Capacitor.PcbLib,0603_CAPC1608X09L,PcbLib\Capacitor.PcbLib,0603_CAPC1608X09M,PcbLib\Capacitor.PcbLib,CC,0.082uF,0.082uF,±10%,50V,X7R,-55°C ~ 125°C,0603 (1608 Metric),"0.063"" L x 0.031"" W (1.60mm x 0.80mm)","0.035"" (0.90mm)"
CAP-YAG-CC-0603-00250,https://www.yageo.com/upload/media/product/productsearch/datasheet/mlcc/UPY-GPHC_X7R_6.3V-to-50V_18.pdf,//media.digikey.com/Renders/Yageo%20Renders/0603%289mmthickness%29.jpg,311-1807-1-ND,CC0603KRX7R9BB123,Yageo,CAP CER 0.012UF 50V X7R 0603,Capacitor,SchLib\Capacitor.SchLib,0603_CAPC1608X09N,PcbLib\Capacitor.PcbLib,0603_CAPC1608X09L,PcbLib\Capacitor.PcbLib,0603_CAPC1608X09M,PcbLib\Capacitor.PcbLib,CC,0.012uF,0.012uF,±10%,50V,X7R,-55°C ~ 125°C,0603 (1608 Metric),"0.063"" L x 0.031"" W (1.60mm x 0.80mm)","0.035"" (0.90mm)"
CAP-YAG-CC-0603-00251,https://www.yageo.com/upload/media/product/productsearch/datasheet/mlcc/UPY-GPHC_X7R_6.3V-to-50V_18.pdf,//media.digikey.com/Renders/Yageo%20Renders/0603%289mmthickness%29.jpg,311-4068-1-ND,CC0603KRX7R7BB273,Yageo,CAP CER 0.027UF 16V X7R 0603,Capacitor,SchLib\Capacitor.SchLib,0603_CAPC1608X09N,PcbLib\Capacitor.PcbLib,0603_CAPC1608X09L,PcbLib\Capacitor.PcbLib,0603_CAPC1608X09M,PcbLib\Capacitor.PcbLib,CC,0.027uF,0.027uF,±10%,16V,X7R,-55°C ~ 125°C,0603 (1608 Metric),"0.063"" L x 0.031"" W (1.60mm x 0.80mm)","0.035"" (0.90mm)"
CAP-YAG-CC-0603-00252,https://www.yageo.com/upload/media/product/productsearch/datasheet/mlcc/UPY-GPHC_X7R_6.3V-to-50V_18.pdf,//media.digikey.com/Renders/Yageo%20Renders/0603%289mmthickness%29.jpg,311-4081-1-ND,CC0603KRX7R8BB183,Yageo,CAP CER 0.018UF 25V X7R 0603,Capacitor,SchLib\Capacitor.SchLib,0603_CAPC1608X09N,PcbLib\Capacitor.PcbLib,0603_CAPC1608X09L,PcbLib\Capacitor.PcbLib,0603_CAPC1608X09M,PcbLib\Capacitor.PcbLib,CC,0.018uF,0.018uF,±10%,25V,X7R,-55°C ~ 125°C,0603 (1608 Metric),"0.063"" L x 0.031"" W (1.60mm x 0.80mm)","0.035"" (0.90mm)"
CAP-YAG-CC-0603-00253,https://www.yageo.com/upload/media/product/productsearch/datasheet/mlcc/UPY-GPHC_Y5V_6.3V-to-50V_9.pdf,//media.digikey.com/Renders/Yageo%20Renders/0603%289mmthickness%29.jpg,311-1830-1-ND,CC0603ZRY5V9BB224,Yageo,CAP CER 0.22UF 50V Y5V 0603,Capacitor,SchLib\Capacitor.SchLib,0603_CAPC1608X09N,PcbLib\Capacitor.PcbLib,0603_CAPC1608X09L,PcbLib\Capacitor.PcbLib,0603_CAPC1608X09M,PcbLib\Capacitor.PcbLib,CC,0.22uF,0.22uF,"-20%, +80%",50V,Y5V (F),-30°C ~ 85°C,0603 (1608 Metric),"0.063"" L x 0.031"" W (1.60mm x 0.80mm)","0.035"" (0.90mm)"
CAP-YAG-CC-0603-00254,https://www.yageo.com/upload/media/product/productsearch/datasheet/mlcc/UPY-GPHC_Y5V_6.3V-to-50V_9.pdf,//media.digikey.com/Renders/Yageo%20Renders/0603%289mmthickness%29.jpg,311-4116-1-ND,CC0603ZRY5V7BB474,Yageo,CAP CER 0.47UF 16V Y5V 0603,Capacitor,SchLib\Capacitor.SchLib,0603_CAPC1608X09N,PcbLib\Capacitor.PcbLib,0603_CAPC1608X09L,PcbLib\Capacitor.PcbLib,0603_CAPC1608X09M,PcbLib\Capacitor.PcbLib,CC,0.47uF,0.47uF,"-20%, +80%",16V,Y5V (F),-30°C ~ 85°C,0603 (1608 Metric),"0.063"" L x 0.031"" W (1.60mm x 0.80mm)","0.035"" (0.90mm)"
CAP-YAG-CC-0603-00255,https://www.yageo.com/upload/media/product/productsearch/datasheet/mlcc/UPY-GP_NP0_16V-to-50V_18.pdf,//media.digikey.com/Renders/Yageo%20Renders/0603%289mmthickness%29.jpg,311-3915-1-ND,CC0603GRNPO9BN100,Yageo,CAP CER 10PF 50V NPO 0603,Capacitor,SchLib\Capacitor.SchLib,0603_CAPC1608X09N,PcbLib\Capacitor.PcbLib,0603_CAPC1608X09L,PcbLib\Capacitor.PcbLib,0603_CAPC1608X09M,PcbLib\Capacitor.PcbLib,CC,10pF,10pF,±2%,50V,"C0G, NP0",-55°C ~ 125°C,0603 (1608 Metric),"0.063"" L x 0.031"" W (1.60mm x 0.80mm)","0.035"" (0.90mm)"
CAP-YAG-CC-0603-00256,https://www.yageo.com/upload/media/product/products/datasheet/mlcc/UPY-NP0X7R_MV_100-to-630V_21.pdf,//media.digikey.com/Renders/Yageo%20Renders/0603%289mmthickness%29.jpg,311-1792-1-ND,CC0603KRX7R0BB223,Yageo,CAP CER 0.022UF 100V X7R 0603,Capacitor,SchLib\Capacitor.SchLib,0603_CAPC1608X09N,PcbLib\Capacitor.PcbLib,0603_CAPC1608X09L,PcbLib\Capacitor.PcbLib,0603_CAPC1608X09M,PcbLib\Capacitor.PcbLib,CC,0.022uF,0.022uF,±10%,100V,X7R,-55°C ~ 125°C,0603 (1608 Metric),"0.063"" L x 0.031"" W (1.60mm x 0.80mm)","0.035"" (0.90mm)"
CAP-YAG-CC-0603-00257,https://www.yageo.com/upload/media/product/products/datasheet/mlcc/UPY-NP0X7R_MV_100-to-630V_21.pdf,//media.digikey.com/Renders/Yageo%20Renders/0603%289mmthickness%29.jpg,311-1746-1-ND,CC0603JRNPO0BN102,Yageo,CAP CER 1000PF 100V C0G/NPO 0603,Capacitor,SchLib\Capacitor.SchLib,0603_CAPC1608X09N,PcbLib\Capacitor.PcbLib,0603_CAPC1608X09L,PcbLib\Capacitor.PcbLib,0603_CAPC1608X09M,PcbLib\Capacitor.PcbLib,CC,1000pF,1000pF,±5%,100V,"C0G, NP0",-55°C ~ 125°C,0603 (1608 Metric),"0.063"" L x 0.031"" W (1.60mm x 0.80mm)","0.035"" (0.90mm)"
CAP-YAG-CC-0603-00258,https://www.yageo.com/upload/media/product/products/datasheet/mlcc/UPY-NP0X7R_MV_100-to-630V_21.pdf,//media.digikey.com/Renders/Yageo%20Renders/0603%289mmthickness%29.jpg,311-1759-1-ND,CC0603JRNPO0BN331,Yageo,CAP CER 330PF 100V C0G/NPO 0603,Capacitor,SchLib\Capacitor.SchLib,0603_CAPC1608X09N,PcbLib\Capacitor.PcbLib,0603_CAPC1608X09L,PcbLib\Capacitor.PcbLib,0603_CAPC1608X09M,PcbLib\Capacitor.PcbLib,CC,330pF,330pF,±5%,100V,"C0G, NP0",-55°C ~ 125°C,0603 (1608 Metric),"0.063"" L x 0.031"" W (1.60mm x 0.80mm)","0.035"" (0.90mm)"
CAP-YAG-CC-0603-00259,https://www.yageo.com/upload/media/product/productsearch/datasheet/mlcc/UPY-GP_NP0_16V-to-50V_18.pdf,//media.digikey.com/Renders/Yageo%20Renders/0603%289mmthickness%29.jpg,311-3959-1-ND,CC0603JRNPO8BN821,Yageo,CAP CER 820PF 25V NPO 0603,Capacitor,SchLib\Capacitor.SchLib,0603_CAPC1608X09N,PcbLib\Capacitor.PcbLib,0603_CAPC1608X09L,PcbLib\Capacitor.PcbLib,0603_CAPC1608X09M,PcbLib\Capacitor.PcbLib,CC,820pF,820pF,±5%,25V,"C0G, NP0",-55°C ~ 125°C,0603 (1608 Metric),"0.063"" L x 0.031"" W (1.60mm x 0.80mm)","0.035"" (0.90mm)"
CAP-YAG-CC-0603-00260,https://www.yageo.com/upload/media/product/productsearch/datasheet/mlcc/UPY-GP_NP0_16V-to-50V_18.pdf,//media.digikey.com/Renders/Yageo%20Renders/0603%289mmthickness%29.jpg,311-3833-1-ND,CC0603BRNPO9BN3R6,Yageo,CAP CER 3.6PF 50V NPO 0603,Capacitor,SchLib\Capacitor.SchLib,0603_CAPC1608X09N,PcbLib\Capacitor.PcbLib,0603_CAPC1608X09L,PcbLib\Capacitor.PcbLib,0603_CAPC1608X09M,PcbLib\Capacitor.PcbLib,CC,3.6pF,3.6pF,±0.1pF,50V,"C0G, NP0",-55°C ~ 125°C,0603 (1608 Metric),"0.063"" L x 0.031"" W (1.60mm x 0.80mm)","0.035"" (0.90mm)"
CAP-YAG-CC-0603-00261,https://www.yageo.com/upload/media/product/productsearch/datasheet/mlcc/UPY-GP_NP0_16V-to-50V_18.pdf,//media.digikey.com/Renders/Yageo%20Renders/0603%289mmthickness%29.jpg,311-3920-1-ND,CC0603GRNPO9BN150,Yageo,CAP CER 15PF 50V NPO 0603,Capacitor,SchLib\Capacitor.SchLib,0603_CAPC1608X09N,PcbLib\Capacitor.PcbLib,0603_CAPC1608X09L,PcbLib\Capacitor.PcbLib,0603_CAPC1608X09M,PcbLib\Capacitor.PcbLib,CC,15pF,15pF,±2%,50V,"C0G, NP0",-55°C ~ 125°C,0603 (1608 Metric),"0.063"" L x 0.031"" W (1.60mm x 0.80mm)","0.035"" (0.90mm)"
